stimulus,confidence,property
6_ajo-removebg-preview (1),0.13502315347059254,0.07324907369988554
tomate (1) (1),0.5152168143672127,0.5848901460163379
1_calabacines (1),0.08620521883280842,0.33256841891089084
5_berenjena,0.09197499919595488,0.8282092159950563
2_mango,0.7578195116216053,0.8836048525560829
4_pimiento,0.28491128695667156,0.2678987254940769
Captura_de_pantalla_2023-03-14_112329-removebg-preview,0.9696244622526878,0.7804713063039557
3_fresas,0.3406332299516104,1.0
3_calabaza-removebg-preview,0.9196494654164193,0.17356040277400897
2_edamame-removebg-preview,0.9100904799345082,0.5273046699913242
1_aguacate-removebg-preview,0.6252354016290992,0.34746320502312567
2_nispero-removebg-preview,0.08551044186922853,0.5442254116022647
3_brocoli-removebg-preview,0.3764891062452471,0.7504586387904263
0_pepino-removebg-preview,0.8773944068028392,0.9663433866783674
1_perejil-removebg-preview,0.3634150272236008,0.06959849294820619
5_repollo,0.5389355451472955,0.8647975625713248
melocoton-1-removebg-preview,0.8215671972427777,0.3546031057724526
0_higo-removebg-preview,0.7564362960287173,0.681302671634435
7_remolacha-removebg-preview,0.4260899038480987,0.2903834759276608
manzana-removebg-preview,0.59753816506701,0.0
0_champinones-removebg-preview,0.22281918555709238,0.6483402936072709
