stimulus,confidence,property
6_ajo-removebg-preview (1),0.9131591384096276,0.28896430233496717
tomate (1) (1),0.5300241003993975,0.5248489830717826
1_calabacines (1),0.0,0.22032151541504796
5_berenjena,0.3783006071739559,0.2102187141527917
2_mango,0.44148807637934157,0.8196442851805925
4_pimiento,0.8234007649846115,0.4683554012168687
Captura_de_pantalla_2023-03-14_112329-removebg-preview,0.9922679491607614,0.8045656685107163
3_fresas,0.5112303929701593,1.0
3_calabaza-removebg-preview,0.8277549591686412,0.6439721160223069
2_edamame-removebg-preview,0.6664865280800872,0.680660997376927
1_aguacate-removebg-preview,0.8211199182623476,0.7405901640812391
2_nispero-removebg-preview,0.3708484489897733,0.5851183488878035
3_brocoli-removebg-preview,0.6914319618844729,0.288000597349642
0_pepino-removebg-preview,0.5727654270671161,0.7171811561642363
1_perejil-removebg-preview,0.20415767370738494,0.35274861078991404
5_repollo,0.6869552442358607,0.4066842876516492
melocoton-1-removebg-preview,0.4410863710295281,0.68913765336876
0_higo-removebg-preview,0.23959506253562615,0.6437782295571257
7_remolacha-removebg-preview,0.3547822557103147,0.35531838491554724
manzana-removebg-preview,0.7657726807384544,0.0
0_champinones-removebg-preview,0.6739528347920813,0.5581680476036586
