stimulus,confidence,property
5_berenjena,0.4499098339924075,0.3306463153959366
2_mango,0.6822847964948656,0.3912098310062314
Captura_de_pantalla_2023-03-14_112329-removebg-preview,0.7565065859412364,1.0
3_fresas,0.8650082402176338,0.5368550494760839
manzana-removebg-preview,0.08685790952261808,0.7243779447983878
7_remolacha-removebg-preview,0.7124959265821009,0.7486869831246079
1_perejil-removebg-preview,0.24557943978621524,0.6624898785569096
0_champinones-removebg-preview,0.4172857767460874,0.8464220284530978
pimiento,0.35944333832339914,0.14903231657380245
3_calabaza-removebg-preview,0.5373275353031343,0.48121777993533066
tomate (1) (1),0.6011183701437035,0.7106745815487238
6_ajo-removebg-preview (1),0.5662803885191569,0.8356818236525545
1_calabacines (1) (1),0.3370600705195007,0.35845241291241225
0_higo-removebg-preview,0.4388438911083636,0.6175643083233988
melocoton-1-removebg-preview,0.34894225032948956,0.48681028048853103
1_aguacate-removebg-preview,0.8132596299769003,0.8150127201662615
2_edamame-removebg-preview,0.22018371504100148,0.2745187796932136
3_brocoli-removebg-preview,0.7244841614656974,0.6143664689709369
2_nispero-removebg-preview (1),0.16713930657402074,0.5187496341091902
0_pepino-removebg-preview,0.24358156356211694,0.0
5_repollo-removebg-preview,0.5838478713759125,0.15638467318658356
